access,geometry,highway,key,lanes,length,maxspeed,name,oneway,osmid,ref,service,u,v
,"LINESTRING (-117.7166745 34.1006438, -117.7166686 34.0997243, -117.716661 34.0996535)",residential,0,,110.149,,Harvard Avenue,False,13468362,,,123012954,122641950
,"LINESTRING (-117.7131832 34.1026172, -117.7131822 34.1026308)",residential,0,,1.515,,Dartmouth Avenue,False,34036209,,,123428698,5366824545
,"LINESTRING (-117.7131832 34.1026172, -117.7131772 34.1016404)",residential,0,,108.617,,Dartmouth Avenue,False,34036209,,,123428698,123250024
,"LINESTRING (-117.7131832 34.1026172, -117.7139711 34.1026162, -117.7139628 34.1020264)","['service', 'residential']",0,,138.132,,9th Street,False,"[556816721, 13441718]",,parking_aisle,123428698,5370843231
,"LINESTRING (-117.704348 34.1065455, -117.704274 34.1065384, -117.7042228 34.1065333, -117.7041919 34.1065251, -117.7041706 34.10652)",footway,0,,16.634999999999998,,,False,556348967,,,5366824796,5366824792
,"LINESTRING (-117.7035927 34.1058095, -117.7036213 34.1058148)",footway,0,,2.698,,,False,543987954,,,5258514274,5366824717
,"LINESTRING (-117.7035927 34.1058095, -117.7036505 34.1056433)",footway,0,,19.232,,,False,556348964,,,5258514274,5366824714
,"LINESTRING (-117.7035927 34.1058095, -117.7035055 34.1057762, -117.7034264 34.1057296, -117.7033781 34.1056785, -117.7033527 34.105633, -117.7033312 34.1055708, -117.7033245 34.1055131, -117.7033312 34.1054498, -117.7033379 34.1053809, -117.7033379 34.1053576)",footway,0,,61.551,,,False,543987954,,,5258514274,5258514296
,"LINESTRING (-117.7037826 34.0995576, -117.7034638 34.0995492, -117.7030888 34.0995394)",secondary,0,3,63.915,,6th Street,False,"[475051140, 13464279]",,,3695841127,2472965914
,"LINESTRING (-117.7037826 34.0995576, -117.7038103 34.0995583, -117.7038731 34.09956, -117.7042483 34.0995667)",secondary,0,,42.893,,6th Street,False,13464279,,,3695841127,3695834510
,"LINESTRING (-117.7037826 34.0995576, -117.703794 34.0998056, -117.7037842 34.1001452, -117.7037581 34.1003549, -117.7037581 34.1004727, -117.7038054 34.100677, -117.7038229 34.1010264, -117.7037801 34.1010873, -117.7035095 34.1011266, -117.7033244 34.1012013)",service,0,,216.01500000000001,,,False,365582667,,driveway,3695841127,3695841136
,"LINESTRING (-117.7033244 34.1012013, -117.7035095 34.1011266, -117.7037801 34.1010873, -117.7038229 34.1010264, -117.7038054 34.100677, -117.7037581 34.1004727, -117.7037581 34.1003549, -117.7037842 34.1001452, -117.703794 34.0998056, -117.7037826 34.0995576)",service,0,,216.015,,,False,365582667,,driveway,3695841136,3695841127
,"LINESTRING (-117.7031166 34.1053609, -117.7033379 34.1053576)",footway,0,,20.378,,,False,543987955,,,5258514295,5258514296
,"LINESTRING (-117.7033379 34.1053576, -117.7031166 34.1053609)",footway,0,,20.378,,,False,543987955,,,5258514296,5258514295
,"LINESTRING (-117.7033379 34.1053576, -117.7033379 34.1053209, -117.7033339 34.1052676, -117.7033232 34.1052143, -117.7033178 34.1051633, -117.7033124 34.1051089, -117.7033138 34.1050622, -117.7033178 34.1050034, -117.7033232 34.1049512, -117.7033285 34.1048923, -117.7033299 34.1048379, -117.7033178 34.1047779, -117.7033071 34.1047191, -117.7033026 34.1046701, -117.7033173 34.1046191, -117.7033415 34.1045802, -117.7033884 34.104568, -117.703434 34.1045802, -117.7035131 34.1045846, -117.7035694 34.1045902, -117.7036459 34.1045902, -117.703729 34.1045902, -117.7037784 34.1045833)",footway,0,,128.27700000000002,,,False,"[543987954, 551541819]",,,5258514296,5326481406
,"LINESTRING (-117.7033379 34.1053576, -117.7033379 34.1053809, -117.7033312 34.1054498, -117.7033245 34.1055131, -117.7033312 34.1055708, -117.7033527 34.105633, -117.7033781 34.1056785, -117.7034264 34.1057296, -117.7035055 34.1057762, -117.7035927 34.1058095)",footway,0,,61.55100000000001,,,False,543987954,,,5258514296,5258514274
,"LINESTRING (-117.7044387 34.1049434, -117.7047351 34.1049431)",footway,0,,27.29,,,False,543987956,,,5258514297,5366824947
,"LINESTRING (-117.7044387 34.1049434, -117.7044309 34.1049767, -117.7044051 34.1050218)",footway,0,,9.321,,,False,543987954,,,5258514297,5366824938
,"LINESTRING (-117.7044387 34.1049434, -117.7044525 34.1048848, -117.7044571 34.104828)","['service', 'footway']",0,,12.969000000000001,,,False,"[543987954, 51758203]",,,5258514297,5326481405
,"LINESTRING (-117.7053115 34.1044688, -117.7053419 34.1044689)",footway,0,,2.799,,,False,544091164,,,5258514298,5257162932
,"LINESTRING (-117.7053115 34.1044688, -117.7049156 34.1044681)",footway,0,,36.451,,,False,544091164,,,5258514298,5366824956
,"LINESTRING (-117.7053115 34.1044688, -117.7053142 34.1045013, -117.7053249 34.1045507, -117.7053249 34.1045585, -117.7053189 34.1045879, -117.7053155 34.1046151, -117.7053162 34.1046295, -117.7053155 34.1046512, -117.7053209 34.1046728, -117.7053323 34.104695, -117.7053269 34.1047084, -117.7053249 34.1047261, -117.7053229 34.1047533, -117.7053174 34.104784, -117.7053154 34.1048157)",footway,0,,39.137,,,False,"[556192157, 543987958]",,,5258514298,5258514305
,"LINESTRING (-117.7053154 34.1048157, -117.7053348 34.1048174, -117.7053462 34.1048279, -117.7053462 34.1048435)",footway,0,,5.101,,,False,543987958,,,5258514305,5258514308
,"LINESTRING (-117.7053154 34.1048157, -117.7053174 34.104784, -117.7053229 34.1047533, -117.7053249 34.1047261, -117.7053269 34.1047084, -117.7053323 34.104695, -117.7053209 34.1046728, -117.7053155 34.1046512, -117.7053162 34.1046295, -117.7053155 34.1046151, -117.7053189 34.1045879, -117.7053249 34.1045585, -117.7053249 34.1045507, -117.7053142 34.1045013, -117.7053115 34.1044688)",footway,0,,39.13700000000001,,,False,"[556192157, 543987958]",,,5258514305,5258514298
,"LINESTRING (-117.7053154 34.1048157, -117.7053019 34.1048194, -117.7052926 34.1048262, -117.7052918 34.1048373)",footway,0,,3.6869999999999994,,,False,543987960,,,5258514305,5258514317
,"LINESTRING (-117.7053462 34.1048435, -117.7054799 34.104844)",footway,0,,12.31,,,False,543987959,,,5258514308,5258514312
,"LINESTRING (-117.7053462 34.1048435, -117.7053382 34.1048607, -117.7053194 34.1048651)",footway,0,,3.848,,,False,543987958,,,5258514308,5258514310
,"LINESTRING (-117.7053462 34.1048435, -117.7053462 34.1048279, -117.7053348 34.1048174, -117.7053154 34.1048157)",footway,0,,5.101,,,False,543987958,,,5258514308,5258514305
,"LINESTRING (-117.7053194 34.1048651, -117.7053194 34.1049426)",footway,0,,8.618,,,False,543987958,,,5258514310,5258514311
,"LINESTRING (-117.7053194 34.1048651, -117.7053382 34.1048607, -117.7053462 34.1048435)",footway,0,,3.848,,,False,543987958,,,5258514310,5258514308
,"LINESTRING (-117.7053194 34.1048651, -117.7052986 34.104859, -117.7052912 34.1048451, -117.7052918 34.1048373)",footway,0,,4.59,,,False,543987960,,,5258514310,5258514317
,"LINESTRING (-117.7053194 34.1049426, -117.7055634 34.1049424)",footway,0,,22.465,,,False,543987956,,,5258514311,4602674432
,"LINESTRING (-117.7053194 34.1049426, -117.7049625 34.1049429)",footway,0,,32.86,,,False,543987956,,,5258514311,5366824958
,"LINESTRING (-117.7053194 34.1049426, -117.7053194 34.1048651)",footway,0,,8.618,,,False,543987958,,,5258514311,5258514310
,"LINESTRING (-117.7053194 34.1049426, -117.7053449 34.104967, -117.705357 34.1050003, -117.7053664 34.1050458, -117.7053677 34.1050936, -117.7053737 34.1051686, -117.7053771 34.1052174, -117.705477 34.1052052, -117.705532 34.1052008, -117.7055665 34.1052088)",footway,0,,49.38,,,False,556192155,,,5258514311,5365357369
,"LINESTRING (-117.7054799 34.104844, -117.7053462 34.1048435)",footway,0,,12.31,,,False,543987959,,,5258514312,5258514308
,"LINESTRING (-117.7054799 34.104844, -117.705497 34.1048663, -117.7055634 34.1049424)",footway,0,,13.376,,,False,465279520,,,5258514312,4602674432
,"LINESTRING (-117.7054799 34.104844, -117.7054595 34.1048174, -117.7054501 34.1047302, -117.705485 34.1046747)",footway,0,,20.197,,,False,465279520,,,5258514312,4602674428
,"LINESTRING (-117.7071558 34.1058332, -117.7071645 34.1055588)",footway,0,,30.522,,,False,215361428,,,4803161994,2247762350
,"LINESTRING (-117.7071558 34.1058332, -117.707156 34.1059136)",footway,0,,8.94,,,False,215361428,,,4803161994,1634823949
,"LINESTRING (-117.7071558 34.1058332, -117.7063775 34.1058236)",footway,0,,71.666,,,False,487927963,,,4803161994,5366823842
,"LINESTRING (-117.7058947 34.1058177, -117.7063775 34.1058236)",footway,0,,44.456,,,False,487927963,,,4803161995,5366823842
,"LINESTRING (-117.7058947 34.1058177, -117.7058875 34.10607, -117.7058913 34.1060701)",footway,0,,28.412000000000003,,,False,487927963,,,4803161995,4829437156
,"LINESTRING (-117.7058947 34.1058177, -117.7058241 34.1058141, -117.7057812 34.1057595, -117.7055376 34.105752)",footway,0,,36.199,,,False,487927965,,,4803161995,4803162010
,"LINESTRING (-117.7066766 34.1060867, -117.7065481 34.106084)",footway,0,,11.835,,,False,487927963,,,4803161997,5365357336
,"LINESTRING (-117.7066766 34.1060867, -117.7067022 34.106063, -117.7067253 34.1060458, -117.7067557 34.1060304, -117.7067929 34.1060252, -117.7068313 34.1060243, -117.7068651 34.1060346, -117.7068967 34.1060504, -117.7069435 34.1060845, -117.7069553 34.1061018)",footway,0,,31.350999999999996,,,False,487927963,,,4803161997,4803162006
,"LINESTRING (-117.7066766 34.1060867, -117.7066756 34.1061349, -117.7066857 34.1061722, -117.7067139 34.1062002, -117.7067568 34.1062142, -117.7068064 34.1062189, -117.706856 34.1062096, -117.7069034 34.1061825, -117.7069338 34.1061545, -117.7069384 34.1061358, -117.7069553 34.1061018)",footway,1,,42.888,,,False,556348875,,,4803161997,4803162006
,"LINESTRING (-117.7052918 34.1048373, -117.7052382 34.1048368)",footway,0,,4.935,,,False,543987961,,,5258514317,5258514318
,"LINESTRING (-117.7052918 34.1048373, -117.7052926 34.1048262, -117.7053019 34.1048194, -117.7053154 34.1048157)",footway,0,,3.6870000000000003,,,False,543987960,,,5258514317,5258514305
,"LINESTRING (-117.7052918 34.1048373, -117.7052912 34.1048451, -117.7052986 34.104859, -117.7053194 34.1048651)",footway,0,,4.59,,,False,543987960,,,5258514317,5258514310
,"LINESTRING (-117.7056654 34.1037712, -117.7058806 34.1037721)",footway,0,,19.814,,,False,543834814,,,5258514319,5258514869
,"LINESTRING (-117.7056654 34.1037712, -117.7053279 34.1037699)",footway,0,,31.075,,,False,543834814,,,5258514319,5257162934
,"LINESTRING (-117.7056654 34.1037712, -117.7056654 34.1038357)",footway,0,,7.172,,,False,543987962,,,5258514319,5258514320
,"LINESTRING (-117.7056654 34.1037712, -117.705709 34.1037341, -117.7057392 34.1037152, -117.7057593 34.1036891, -117.7057901 34.1036603, -117.705833 34.1036592)",footway,0,,20.912999999999997,,,False,543987971,,,5258514319,5258514865
,"LINESTRING (-117.7056654 34.1038357, -117.7056654 34.1037712)",footway,0,,7.172,,,False,543987962,,,5258514320,5258514319
,"LINESTRING (-117.7056654 34.1038357, -117.7056426 34.1038596, -117.7056124 34.1038918, -117.7055863 34.1039134, -117.7055527 34.1039318, -117.7055266 34.1039562, -117.7055293 34.103979, -117.7055326 34.1040206, -117.7055418 34.104072, -117.7055458 34.1041025)",footway,0,,35.022999999999996,,,False,"[543834817, 543987962]",,,5258514320,5257162950
,"LINESTRING (-117.7056654 34.1038357, -117.7057056 34.1038574, -117.7057298 34.1038735, -117.7057358 34.1038935, -117.7057324 34.1039162, -117.7057204 34.1039506, -117.705721 34.1039884, -117.7057371 34.1040245, -117.7057687 34.10407, -117.7057982 34.1040917, -117.7058156 34.1041167, -117.7058176 34.1041461, -117.7057903 34.104205)",footway,0,,47.540000000000006,,,False,543987963,,,5258514320,5257162943
,"LINESTRING (-117.7052382 34.1048368, -117.7052918 34.1048373)",footway,0,,4.935,,,False,543987961,,,5258514318,5258514317
,"LINESTRING (-117.7069553 34.1061018, -117.7071537 34.1061004)",footway,0,,18.267,,,False,487927963,,,4803162006,4803162007
,"LINESTRING (-117.7069553 34.1061018, -117.7069435 34.1060845, -117.7068967 34.1060504, -117.7068651 34.1060346, -117.7068313 34.1060243, -117.7067929 34.1060252, -117.7067557 34.1060304, -117.7067253 34.1060458, -117.7067022 34.106063, -117.7066766 34.1060867)",footway,0,,31.350999999999996,,,False,487927963,,,4803162006,4803161997
,"LINESTRING (-117.7069553 34.1061018, -117.7069384 34.1061358, -117.7069338 34.1061545, -117.7069034 34.1061825, -117.706856 34.1062096, -117.7068064 34.1062189, -117.7067568 34.1062142, -117.7067139 34.1062002, -117.7066857 34.1061722, -117.7066756 34.1061349, -117.7066766 34.1060867)",footway,1,,42.888,,,False,556348875,,,4803162006,4803161997
,"LINESTRING (-117.7071537 34.1061004, -117.7071518 34.10615)",footway,0,,5.518,,,False,150583713,,,4803162007,1634823953
,"LINESTRING (-117.7071537 34.1061004, -117.707156 34.1059136)",footway,0,,20.772,,,False,150583713,,,4803162007,1634823949
,"LINESTRING (-117.7071537 34.1061004, -117.7069553 34.1061018)",footway,0,,18.267,,,False,487927963,,,4803162007,4803162006
,"LINESTRING (-117.7055376 34.105752, -117.705537 34.1056991, -117.7055454 34.1052905, -117.7055534 34.1052261, -117.7055665 34.1052088)",footway,0,,60.793,,,False,"[465279521, 487927965]",,,4803162010,5365357369
,"LINESTRING (-117.7055376 34.105752, -117.7057812 34.1057595, -117.7058241 34.1058141, -117.7058947 34.1058177)",footway,0,,36.199,,,False,487927965,,,4803162010,4803161995
,"LINESTRING (-117.7055376 34.105752, -117.7053122 34.105751, -117.7053047 34.10624, -117.7056826 34.1062473)",footway,0,,109.935,,,False,"[490755645, 490755647]",,,4803162010,5365357355
,"LINESTRING (-117.7070158 34.1055416, -117.7071645 34.1055588)",footway,0,,13.824,,,False,487927967,,,4803162011,2247762350
,"LINESTRING (-117.7065353 34.1055396, -117.7063801 34.105539)",footway,0,,14.289,,,False,487927969,,,4803162012,4803162013
,"LINESTRING (-117.7063801 34.105539, -117.7063847 34.1051402)",footway,0,,44.347,,,False,487927969,,,4803162013,4803162014
,"LINESTRING (-117.7063801 34.105539, -117.7065353 34.1055396)",footway,0,,14.289,,,False,487927969,,,4803162013,4803162012
,"LINESTRING (-117.7063801 34.105539, -117.7063775 34.1058236)",footway,0,,31.647,,,False,556348873,,,4803162013,5366823842
,"LINESTRING (-117.7063847 34.1051402, -117.7067529 34.1051464)",footway,0,,33.907,,,False,465279521,,,4803162014,5368525537
,"LINESTRING (-117.7063847 34.1051402, -117.705844 34.1051388)",footway,0,,49.783,,,False,465279521,,,4803162014,4803162016
,"LINESTRING (-117.7063847 34.1051402, -117.7063801 34.105539)",footway,0,,44.347,,,False,487927969,,,4803162014,4803162013
,"LINESTRING (-117.7063847 34.1051402, -117.7063841 34.1050986, -117.7063922 34.1050553, -117.7064069 34.1050175, -117.7064271 34.1049787)",footway,0,,18.612000000000002,,,False,556524173,,,4803162014,5368525533
,"LINESTRING (-117.7058432 34.1053319, -117.705844 34.1051388)",footway,0,,21.472,,,False,487927971,,,4803162015,4803162016
,"LINESTRING (-117.705844 34.1051388, -117.7063847 34.1051402)",footway,0,,49.783,,,False,465279521,,,4803162016,4803162014
,"LINESTRING (-117.705844 34.1051388, -117.705666 34.1051383)",footway,0,,16.389,,,False,465279521,,,4803162016,4602674435
,"LINESTRING (-117.705844 34.1051388, -117.7058432 34.1053319)",footway,0,,21.472,,,False,487927971,,,4803162016,4803162015
,"LINESTRING (-117.7126202 34.0953715, -117.7127878 34.0955092, -117.7129554 34.0956497)",footway,0,,43.7,,,False,556525915,,,5368543154,5368543156
,"LINESTRING (-117.7129554 34.0956497, -117.7127422 34.0956506)",footway,0,,19.632,,,False,50755969,,,5368543156,5368543185
,"LINESTRING (-117.7129554 34.0956497, -117.7129884 34.0956764)",footway,0,,4.248,,,False,556525915,,,5368543156,5368543171
,"LINESTRING (-117.7129554 34.0956497, -117.7131736 34.0956488, -117.7132183 34.0956488)",footway,0,,24.208,,,False,50755969,,,5368543156,5368543168
,"LINESTRING (-117.7129554 34.0956497, -117.7127878 34.0955092, -117.7126202 34.0953715)",footway,0,,43.7,,,False,556525915,,,5368543156,5368543154
,"LINESTRING (-117.7131553 34.0958113, -117.7131569 34.0958131)",footway,0,,0.249,,,False,556525915,,,5368543157,5368543188
,"LINESTRING (-117.7131553 34.0958113, -117.7129884 34.0956764)",footway,0,,21.475,,,False,556525915,,,5368543157,5368543171
,"LINESTRING (-117.7131553 34.0958113, -117.713105 34.0958363, -117.7130661 34.0958463, -117.7130252 34.0958524, -117.7129903 34.0958535)",footway,0,,16.196,,,False,556525918,,,5368543157,5368543170
,"LINESTRING (-117.7131418 34.0965576, -117.7131459 34.0964854, -117.7131633 34.0964177, -117.7131848 34.0963499, -117.713196 34.0963239)",footway,0,,26.599000000000004,,,False,556525915,,,5368543167,5368543202
,"LINESTRING (-117.7132183 34.0956488, -117.7137347 34.0956488)",footway,0,,47.551,,,False,50755969,,,5368543168,5368543211
,"LINESTRING (-117.7132183 34.0956488, -117.7132165 34.0958796)",footway,0,,25.664,,,False,556525916,,,5368543168,5368543169
,"LINESTRING (-117.7132183 34.0956488, -117.7131736 34.0956488, -117.7129554 34.0956497)",footway,0,,24.208,,,False,50755969,,,5368543168,5368543156
,"LINESTRING (-117.7132165 34.0958796, -117.7131569 34.0958131)",footway,0,,9.209,,,False,556525915,,,5368543169,5368543188
,"LINESTRING (-117.7132165 34.0958796, -117.7132183 34.0956488)",footway,0,,25.664,,,False,556525916,,,5368543169,5368543168
,"LINESTRING (-117.7132165 34.0958796, -117.713225 34.095889, -117.7132599 34.0959512, -117.7132813 34.0960301, -117.71328 34.0960956, -117.7132692 34.0961689, -117.7132357 34.0962322, -117.7132105 34.0962905)",footway,0,,47.989,,,False,556525915,,,5368543169,5368543203
,"LINESTRING (-117.7129903 34.0958535, -117.7129884 34.0956764)",footway,0,,19.693,,,False,556525917,,,5368543170,5368543171
,"LINESTRING (-117.7129903 34.0958535, -117.7130252 34.0958524, -117.7130661 34.0958463, -117.713105 34.0958363, -117.7131553 34.0958113)",footway,0,,16.196,,,False,556525918,,,5368543170,5368543157
,"LINESTRING (-117.7129903 34.0958535, -117.7129467 34.0958535, -117.7128964 34.0958446, -117.7128468 34.0958385, -117.7128106 34.0958374, -117.712769 34.0958435, -117.7127348 34.0958507)",footway,0,,23.842999999999996,,,False,556525918,,,5368543170,5368543172
,"LINESTRING (-117.7129884 34.0956764, -117.7131553 34.0958113)",footway,0,,21.475,,,False,556525915,,,5368543171,5368543157
,"LINESTRING (-117.7129884 34.0956764, -117.7129554 34.0956497)",footway,0,,4.248,,,False,556525915,,,5368543171,5368543156
,"LINESTRING (-117.7129884 34.0956764, -117.7129903 34.0958535)",footway,0,,19.693,,,False,556525917,,,5368543171,5368543170
,"LINESTRING (-117.7127348 34.0958507, -117.712769 34.0958435, -117.7128106 34.0958374, -117.7128468 34.0958385, -117.7128964 34.0958446, -117.7129467 34.0958535, -117.7129903 34.0958535)",footway,0,,23.843,,,False,556525918,,,5368543172,5368543170
